sessions,deposits,feature_used,churn_probability,actual_churn
3,133.61,0,0.5444094740134788,0
6,48.49,1,0.4831782479791445,0
3,44.19,0,0.5527495219218616,1
7,78.72,0,0.5227487355370877,1
6,212.53,1,0.46777074029422877,0
4,136.18,0,0.5374816809265531,1
8,67.52,0,0.5170796975965943,1
9,103.64,1,0.45788098534461497,0
5,146.56,1,0.480680001790381,0
2,32.38,1,0.5116174788676162,0
11,130.13,1,0.44208241564729833,0
7,167.04,1,0.4653323254831909,0
5,45.79,1,0.4901600892515546,0
3,248.54,0,0.5336541108513388,0
11,43.41,1,0.4501529036354149,0
3,130.1,0,0.5447373468941848,0
4,66.75,1,0.49491810445208073,1
5,271.34,0,0.5180849620898181,0
9,63.98,1,0.4615911123962147,0
4,238.69,0,0.5278709297158974,0
3,68.17,1,0.5015169098897717,1
3,130.07,0,0.5447401490597528,1
4,29.97,0,0.5474099398360159,1
5,222.91,1,0.47350614670503377,0
2,115.79,0,0.5527405032278301,1
6,65.18,1,0.48160867784918493,0
9,57.4,0,0.5113046201779538,1
8,103.51,0,0.5136941237973282,0
3,242.29,0,0.5342398941775516,1
4,63.66,1,0.4952090285674686,0
5,84.14,1,0.48655105125435927,0
6,22.62,0,0.5347234998776146,1
7,65.91,1,0.47482026744157,1
4,54.51,0,0.545119055913392,0
4,43.73,0,0.546125642877604,1
3,139.79,0,0.5438321001595683,1
6,68.07,0,0.5304621669235842,1
9,206.61,0,0.49725705344082066,0
9,150.8,0,0.5025120397776772,0
5,70.35,1,0.48784865739519256,1
5,239.18,0,0.5211084668212187,0
4,76.33,0,0.5430804839106909,1
4,176.89,1,0.4845521334045276,0
7,93.66,1,0.47221468065395766,0
10,33.31,0,0.5068417279840628,0
7,219.26,1,0.46044245238038745,0
6,42.47,1,0.48374446720214054,0
9,4.37,0,0.51629404722281,0
8,23.7,1,0.4720698305030559,0
6,116.44,0,0.5259221890227767,0
6,95.26,0,0.5279107025995812,0
3,177.93,0,0.5402662762351557,1
5,98.54,0,0.5343095931419438,1
14,70.7,1,0.42772879953195186,1
7,63.34,1,0.47506164920817023,0
9,254.24,0,0.4927727180671577,0
11,138.73,0,0.4901844430028945,1
10,83.99,0,0.5020701458400921,1
8,93.44,0,0.5146415471604543,0
7,81.95,0,0.522445221943001,1
3,14.74,0,0.5554900205513915,0
3,305.57,0,0.5283048680532034,1
2,70.79,1,0.5080022250399886,0
7,209.84,1,0.46132400474513235,1
8,113.5,0,0.5127541298661241,0
6,105.2,0,0.5269775783798281,1
7,39.43,0,0.5264392897602215,0
9,85.89,0,0.5086230911833508,0
4,31.57,1,0.49823046382138814,0
6,80.28,1,0.48018894718932176,1
8,197.04,0,0.5048906666225517,1
5,98.5,0,0.5343133417808735,0
5,450.55,0,0.5012185500410773,0
4,74.63,0,0.543239362147903,0
2,56.63,0,0.558242300646637,0
2,105.33,1,0.5047505004524515,0
7,131.19,1,0.4686932335316133,0
2,499.0,0,0.5168482236156358,1
8,209.31,1,0.45468845842718886,0
6,93.81,1,0.47891710196152254,1
4,27.56,0,0.5476348140174113,1
7,32.21,1,0.47798636051300514,1
2,30.35,1,0.5118085175111573,0
7,148.54,1,0.4670663116249517,1
3,128.67,0,0.5448709136322357,0
5,289.18,1,0.46728815911123023,1
6,91.54,1,0.47913046756360367,0
8,57.84,1,0.46886645463285775,1
10,179.69,1,0.4441218095820869,0
6,10.28,1,0.4867728137118257,1
5,85.64,1,0.4864099154467154,0
4,160.72,1,0.48607337564348657,0
2,160.23,0,0.5485990583041258,1
4,173.95,1,0.4848287024382363,1
3,103.82,1,0.4981601409559827,0
8,96.18,1,0.4652720593580457,0
2,194.57,1,0.49634792529165933,1
7,112.06,1,0.4704878377163341,1
8,133.3,1,0.4617954690175483,0
9,186.07,0,0.49919106029204274,1
8,152.82,0,0.5090535607275812,0
7,31.11,0,0.5272204399262655,0
3,57.88,1,0.5024857940819302,0
7,108.77,1,0.47079655407748905,1
4,87.09,1,0.4930031844269951,0
5,62.13,0,0.5377201353829114,0
6,71.07,1,0.48105485227614797,0
6,168.23,0,0.5210564760073151,1
4,47.65,1,0.4967164208108889,1
9,199.63,0,0.49791427049347786,0
5,146.44,0,0.5298179372968833,0
2,189.96,0,0.5458246660123828,1
1,213.59,1,0.5012896374910275,0
8,68.52,1,0.4678648582296076,0
4,64.01,1,0.4951760758311681,1
6,61.68,1,0.4819377977306872,0
6,41.45,0,0.5329586026036526,0
7,87.87,1,0.47275821260499507,0
4,70.23,1,0.4945904658890891,1
3,52.7,1,0.5029735250940573,1
7,63.68,0,0.5241617752696538,1
5,57.59,1,0.4890494892821699,1
5,101.86,1,0.4848839100292346,1
8,38.66,1,0.4706658262860812,1
4,151.26,1,0.4869634755572554,0
7,110.52,1,0.4706323404505674,0
5,51.87,0,0.5386805712693854,1
8,48.11,1,0.4697791763453087,0
5,172.11,1,0.4782782866277176,0
6,80.97,0,0.5292518427003904,0
2,55.04,0,0.5583899774946701,0
5,30.81,1,0.49157012501941877,0
6,129.1,1,0.47560110342449124,1
5,89.28,1,0.486067434941848,0
4,138.17,1,0.488195260624662,0
4,73.8,0,0.5433169289167638,1
5,35.05,0,0.5402544626971258,0
7,343.39,0,0.49784330214865397,1
7,98.48,1,0.47176225691492146,0
4,45.86,0,0.5459267828718902,1
8,107.51,0,0.513317761106262,0
4,79.38,1,0.49372902532272667,0
5,215.64,1,0.474188812516297,1
6,85.06,1,0.47973958809052947,0
10,87.77,1,0.4526845512822168,0
5,118.57,1,0.4833120995804493,0
11,76.96,1,0.44702726435594087,1
7,359.88,1,0.44731520750334147,0
8,69.79,0,0.516866202107402,1
6,211.53,1,0.4678645095883432,1
4,69.02,1,0.49470438568149483,0
11,59.85,0,0.4976104918773863,1
5,52.25,1,0.4895520700943834,0
7,297.67,1,0.4531147202610524,1
8,162.8,1,0.45903518458259224,1
10,67.55,1,0.4545720755020988,1
12,156.2,1,0.433038531441134,0
6,49.36,0,0.5322169658530187,1
4,145.86,1,0.48747160385243693,0
10,60.21,1,0.45525758587591497,0
1,122.88,0,0.5587301652649486,0
6,205.17,0,0.5175834357562937,0
9,159.48,1,0.4526652480599106,0
3,35.43,0,0.5535650349523239,0
5,129.82,0,0.5313770045246496,0
8,203.03,0,0.5043266999156278,0
11,157.51,1,0.4395404647510931,1
6,5.99,0,0.5362814744127973,0
6,135.33,1,0.4750159211158169,1
5,95.98,0,0.5345494982025647,0
3,214.56,1,0.4877353836196762,0
8,273.13,1,0.44873532854679354,1
8,222.0,1,0.45350364776861063,0
7,53.84,1,0.47595401672180265,1
6,103.88,1,0.47797067964822443,0
9,83.34,0,0.5088631241805742,0
3,83.54,1,0.5000696848748605,1
1,22.37,0,0.5680417367510222,1
6,62.92,1,0.481821193450921,0
4,119.43,0,0.5390496116727204,0
3,16.35,1,0.5063959047188349,0
7,28.73,1,0.4783134093795572,1
7,116.78,1,0.47004497713921706,1
5,130.13,1,0.48222491036826304,1
6,137.44,0,0.523949762715911,0
5,194.59,1,0.47616597978893144,0
6,132.57,1,0.4752751588411847,1
3,254.1,1,0.48401531005964893,0
5,35.38,0,0.5402235913501955,1
7,13.04,0,0.5289165363549411,0
9,54.63,0,0.5115653052358665,0
6,234.79,1,0.46568403718779033,0
2,180.33,1,0.4976887063749745,0
9,107.1,0,0.5066264378196212,1
4,100.66,1,0.49172574031497396,0
10,453.37,1,0.4188421047728883,0
10,79.18,1,0.45348625931188963,0
9,103.48,1,0.4578959439778749,0
10,47.62,1,0.4564338071498195,0
6,171.91,0,0.5207105739792892,0
5,56.77,1,0.48912666319956605,1
4,50.31,1,0.49646596850722613,0
2,40.15,1,0.5108862311207578,0
4,92.98,1,0.4924487031160051,0
12,270.42,0,0.47108294694427144,0
6,108.69,0,0.5266499072258274,0
8,303.17,1,0.44593816746635395,0
6,62.78,1,0.4818343583513334,1
4,161.29,1,0.48601974659554387,1
10,98.15,1,0.4517161096887704,0
8,67.18,1,0.467990512652571,1
8,48.04,1,0.4697857434283654,1
3,247.47,1,0.4846389732813135,1
7,163.0,1,0.4657109205258669,1
5,29.11,1,0.49173015132309855,0
7,85.96,1,0.47293752666589034,1
2,122.77,1,0.5031084637679992,0
1,52.98,0,0.5652107036778394,0
2,30.02,1,0.5118395727297049,1
5,103.93,1,0.484689180562384,1
2,36.97,0,0.5600675605946112,0
7,193.53,1,0.4628509133627851,0
10,39.6,1,0.4571833302407104,0
5,28.09,0,0.5409054951402877,0
3,129.41,1,0.49575069642957825,0
9,32.54,0,0.513643961091021,1
7,47.34,1,0.47656467279441045,1
5,54.93,1,0.489299835821938,1
5,56.57,0,0.5382406407199585,1
6,66.04,0,0.5306525965384861,1
6,129.37,1,0.47557574099283145,0
8,70.5,0,0.5167994247174653,1
2,94.96,1,0.5057268257238938,1
11,64.62,0,0.497161363942244,1
4,66.44,0,0.5440046575742833,1
8,166.14,1,0.45872281941057935,1
8,80.67,1,0.4667257169051506,1
6,62.19,1,0.4818898392799582,0
12,67.01,1,0.44130379867069813,1
7,60.7,0,0.5244417073651869,0
6,65.65,0,0.530689180517977,0
3,55.32,0,0.5517129645561841,0
5,28.44,0,0.5408727597551786,0
4,35.77,0,0.546868669690939,1
4,39.15,0,0.546553188646499,1
5,95.15,1,0.48551516578313036,1
7,42.71,0,0.5261313005427147,1
4,80.39,1,0.4936339395364756,0
3,142.96,0,0.5435358933218466,0
12,188.86,1,0.43002096530048567,0
9,125.01,1,0.45588376581002893,1
9,156.94,1,0.4529022801297581,1
7,30.53,0,0.5272748901817245,1
6,52.34,0,0.5319375257808359,1
4,83.69,0,0.5423925338890101,0
3,45.02,1,0.5036966368318475,1
6,102.09,0,0.5272695523002433,1
5,176.59,1,0.47785726427765507,1
6,45.2,1,0.4834876881090089,0
5,103.74,0,0.5338222372366641,0
2,75.81,1,0.5075296590173994,0
7,69.11,1,0.47451973072800013,0
7,60.22,0,0.5244867956671325,1
2,100.88,0,0.5541283845670565,0
7,63.82,1,0.47501656534389985,1
5,203.12,0,0.524496779099773,1
3,75.65,0,0.5498184401420156,0
1,81.66,0,0.562554301973456,1
5,59.02,1,0.4889149067504861,0
9,49.34,0,0.512063130221621,0
4,6.46,1,0.5005947981811258,1
5,110.79,1,0.4840438787849536,0
6,94.26,0,0.5280045675882146,1
3,26.0,0,0.5544425994680946,0
7,68.92,1,0.47453757458205953,0
5,77.35,0,0.5362948814857992,0
8,54.94,0,0.5182627424637641,0
5,61.44,1,0.4886871553680241,1
7,167.45,0,0.5144057020352604,1
6,87.51,0,0.5286381041395961,0
4,105.2,0,0.5403810451758231,0
3,98.56,0,0.547681759042813,1
1,168.46,1,0.5055388265825336,0
6,28.83,1,0.4850275479700251,0
7,56.68,1,0.4756872294523401,0
8,167.77,0,0.5076462715097981,0
2,359.89,1,0.4807908906655961,1
8,100.03,0,0.5140215467214577,0
5,98.48,0,0.534315216098885,1
4,32.16,0,0.547205576800241,1
8,79.84,1,0.466803523885197,0
5,199.72,1,0.47568406209134406,1
4,77.99,0,0.5429253355264815,0
5,18.74,0,0.5417798659989789,0
8,26.05,1,0.4718492518878022,0
8,59.3,1,0.46872951729392925,0
3,187.39,0,0.5393811793919613,0
13,93.15,1,0.43225703170613744,0
3,66.79,0,0.550644272146747,0
6,98.33,1,0.47849227361300534,0
5,110.24,1,0.4840956138745938,0
4,73.26,1,0.49430519815550733,0
10,13.57,1,0.4596173279984675,0
4,180.55,1,0.48420784641922215,1
5,32.83,0,0.540462134626621,0
3,69.78,1,0.5013653145487097,0
10,215.84,1,0.44076306773043694,0
8,67.41,0,0.5170900430352227,0
3,56.15,0,0.5516356470105848,0
10,427.84,1,0.42118446976534546,1
7,169.54,1,0.46509806635004697,0
4,126.64,1,0.48928036704190864,0
5,90.1,1,0.4859902845343912,0
7,70.44,0,0.523526705510462,0
4,122.92,0,0.5387229831094319,1
6,202.81,1,0.468682273312567,0
3,109.81,1,0.49759613648789275,1
9,19.94,0,0.5148294068597737,0
3,46.18,1,0.503587417746842,1
3,131.03,0,0.544650478357301,1
4,83.92,0,0.5423710328317464,1
9,14.28,0,0.5153618631156864,0
2,70.04,1,0.508072826326162,1
6,183.48,0,0.5196229226518837,1
5,77.9,0,0.5362433663230936,0
3,168.76,0,0.5411239977692079,0
6,52.69,0,0.5319047043200782,1
4,73.38,0,0.5433561787706721,1
11,74.22,1,0.4472823791112737,1
5,122.37,0,0.5320756674309414,1
10,22.82,0,0.5078292469604566,0
8,66.68,1,0.46803739967222285,0
7,281.17,0,0.5037018177486431,1
7,31.03,0,0.5272279503448571,0
4,31.62,0,0.5472559691667104,1
4,135.43,0,0.5375519028706127,0
10,97.39,1,0.45178700446522624,0
8,83.88,1,0.4664248160225782,0
7,123.33,1,0.46943049254789315,1
8,23.39,1,0.4720989289236997,1
3,186.5,0,0.5394644602743421,0
5,10.98,0,0.5425053519283954,0
4,51.36,1,0.49636710623700225,1
2,121.55,0,0.5522041184457832,1
11,45.33,1,0.449973920905479,0
6,69.43,1,0.481209053759858,0
7,103.25,0,0.520443318996121,1
4,80.96,1,0.49358027746391747,0
3,69.11,0,0.5504280539877063,0
6,136.16,0,0.5240700088054212,1
13,335.06,1,0.4100494915461036,0
3,106.47,0,0.5469436274067296,1
7,102.47,0,0.5205166400934069,1
6,67.13,1,0.4814253179620103,1
6,39.88,1,0.4839880860736694,1
7,98.69,1,0.4717425465562806,0
12,304.82,0,0.46785595247263084,0
4,117.7,1,0.4901217945539706,1
11,44.94,1,0.4500102757259488,0
4,154.06,0,0.5358071557021372,0
5,202.84,0,0.524523080373337,0
2,98.72,1,0.5053728300889017,0
9,321.7,1,0.4375759416257454,1
6,218.77,0,0.5163043394716875,0
2,14.76,0,0.5621276110042674,0
6,65.95,0,0.5306610390245463,0
8,23.56,1,0.4720829717017933,1
10,37.1,1,0.4574170119011404,1
5,156.03,1,0.479789706093178,0
4,151.95,1,0.48689854997232207,1
9,131.42,1,0.45528496696076376,1
6,49.85,1,0.4830503372730546,0
4,96.01,1,0.49216346775831754,0
6,41.27,0,0.5329754776109425,1
4,159.86,0,0.5352637898714777,0
5,54.53,0,0.5384315966546583,0
8,111.45,0,0.5129470290887068,1
9,57.27,1,0.46221925418452503,0
5,277.01,1,0.4684293430438984,0
5,94.26,0,0.5347106754451018,0
12,271.45,1,0.4224138452272886,0
8,59.65,0,0.5178198292173581,0
7,123.92,0,0.518499998764093,1
2,149.25,0,0.5496229535930715,1
5,88.25,0,0.5352738015871494,0
9,48.43,1,0.46304697401394845,0
3,82.21,1,0.5001949168406472,1
1,44.4,0,0.5660046811910749,1
9,51.81,1,0.46273046860428413,0
4,259.28,1,0.47680608202514,1
8,119.23,1,0.4631128203457661,0
12,112.74,1,0.4370616233999179,1
6,75.27,0,0.5297866803909892,1
13,41.56,1,0.43703167898518536,0
8,53.23,0,0.5184235382978525,0
5,186.51,1,0.47692511331462567,1
3,253.04,1,0.48411501762841586,1
3,80.59,1,0.5003474549899601,0
7,336.11,0,0.4985287733044629,0
7,26.33,1,0.4785389711718539,1
5,130.86,1,0.48215626122694444,0
10,85.85,1,0.45286372447436907,0
9,23.42,1,0.4653898354467055,1
9,30.4,1,0.4647358119592028,0
6,132.03,1,0.4753258808287826,0
6,149.83,1,0.4736542082215487,0
3,82.2,0,0.5492077441889304,1
11,83.15,1,0.446451031348293,0
15,84.95,0,0.4683586474308942,0
5,212.8,0,0.5235874239408761,0
9,136.21,0,0.5038857680337675,0
2,74.39,1,0.5076633344729633,1
10,44.23,1,0.4567506016408441,0
7,109.42,1,0.4707355597047707,0
6,53.5,0,0.5318287450240005,1
9,80.06,1,0.4600863187664013,0
9,190.13,1,0.44980672190138105,1
8,126.91,0,0.5114921955622329,0
4,349.54,1,0.4683330412927217,0
11,247.09,1,0.4312467010517223,0
6,93.31,0,0.5280937374934742,0
13,110.96,1,0.4306115903869385,0
3,73.03,1,0.5010592983727308,1
9,83.04,1,0.45980752439867234,1
10,62.86,0,0.5040596561533282,0
4,134.66,0,0.5376239958499462,1
7,396.64,1,0.4438948881573547,0
2,44.19,1,0.5105060013278275,0
8,33.36,1,0.4711631822580515,0
4,96.01,0,0.541240604783601,1
2,16.62,0,0.5619551710543232,0
6,143.47,1,0.47425143662333225,1
3,60.6,0,0.5512210707053483,0
6,171.6,0,0.5207397132359469,0
4,300.15,0,0.5220984090029949,0
3,97.72,0,0.5477601324433483,0
11,100.85,1,0.44480412043403156,1
5,50.85,1,0.4896838363901942,0
6,132.12,0,0.5244495171559089,0
5,195.68,1,0.47606358027694046,1
11,104.16,0,0.4934386482365735,0
10,95.31,0,0.501004272138562,0
4,78.93,1,0.49377139042349577,0
3,78.91,1,0.5005056426316747,0
4,112.68,1,0.4905942988305249,0
6,41.37,0,0.5329661026162049,1
5,166.4,0,0.5279447890525717,0
4,69.47,0,0.5437215503203743,0
9,68.58,0,0.5102524078966835,1
6,46.98,0,0.5324401283171456,1
2,30.09,1,0.5118329852667333,0
8,54.09,1,0.4692181986890133,0
7,167.09,0,0.5144395712076906,0
3,38.08,1,0.5043500605235295,1
7,84.54,0,0.5222018352802299,1
7,110.7,0,0.5197429645898206,1
9,20.51,0,0.5147757830540475,1
4,58.68,0,0.5447295810525203,1
4,62.22,1,0.49534460597446134,0
7,84.62,1,0.47306333232380265,0
7,24.89,0,0.527804337949149,0
8,195.24,1,0.45600271324188774,0
4,127.64,1,0.4891862513227661,1
7,101.24,1,0.47150321353556834,0
4,122.85,1,0.48963707245948385,0
4,132.89,1,0.48869215652984616,0
5,122.64,0,0.5320503489416066,0
8,52.24,0,0.5185166288808908,0
5,83.14,1,0.4866451429856955,0
6,100.05,0,0.5274610620532495,0
8,159.33,1,0.45935974177676064,0
7,41.51,0,0.5262439818438128,1
3,50.85,1,0.5031477134180256,0
4,101.53,1,0.49164384431098457,1
4,96.36,1,0.4921305201048733,0
11,63.67,0,0.4972508125598588,0
0,88.71,0,0.5685188286042647,0
9,95.38,1,0.4586533234059328,0
4,47.51,0,0.5457727263125941,0
8,69.34,1,0.46778796723369337,0
8,60.35,1,0.46863103787122595,0
9,43.37,1,0.4635208513048191,0
3,73.99,1,0.5009689057401564,0
0,158.48,0,0.5620614442276982,0
4,31.87,0,0.5472326394877737,0
6,76.94,1,0.4805029535771596,0
8,106.66,1,0.4642901653211315,0
10,154.23,0,0.49545652788946926,0
2,261.73,1,0.4900254398908991,0
5,32.9,0,0.5404555866267995,1
3,224.3,1,0.4868188653349704,0
4,51.08,1,0.4963934694816053,0
6,59.27,0,0.531287609784817,0
7,159.77,1,0.4660136375780453,1
4,128.84,0,0.5381688553247773,0
5,52.31,0,0.5386393888271597,1
7,47.28,1,0.47657030994889843,1
4,89.9,0,0.5418119501726442,0
2,103.92,0,0.5538454772004091,1
5,208.95,1,0.4748171006255193,0
9,58.54,1,0.4621003566834977,0
4,180.38,0,0.5333407356462215,0
3,196.09,1,0.4894736022568422,1
5,117.08,0,0.5325716887961094,1
7,125.39,0,0.5183617725525667,1
9,37.38,1,0.464081909725602,0
6,74.64,0,0.5298457898549843,0
4,73.46,1,0.49428636873055104,0
5,53.3,1,0.4894532463242839,1
4,90.21,0,0.5417829647436835,0
3,131.13,0,0.54464113749252,1
5,122.2,1,0.48297068961869444,0
6,69.49,1,0.4812034121788972,0
5,44.38,1,0.49029280324837593,1
5,212.67,0,0.5235996374048415,0
6,173.44,1,0.4714378113501245,1
4,101.85,1,0.49161372175543333,0
8,128.34,0,0.51135761795141,1
2,42.41,0,0.5595626642953504,1
6,68.89,1,0.48125982820394103,0
10,82.06,1,0.45321744070092673,1
6,109.9,1,0.47740496900842266,0
9,176.98,1,0.4510327421546385,0
9,14.06,0,0.5153825585989706,0
7,114.89,1,0.470222303399989,0
3,143.24,0,0.5435097284586922,0
9,61.86,1,0.46178955841772024,0
7,118.3,1,0.4699023710276204,1
5,86.05,0,0.5354799152054389,1
4,62.86,1,0.49528434926342313,0
5,119.52,0,0.5323429080532918,1
7,215.22,1,0.46082049793374247,0
5,76.71,0,0.5363548254271917,0
13,74.36,0,0.48278564469858193,1
6,49.04,1,0.48312651911835774,1
13,190.63,0,0.47186069212715265,0
7,40.58,1,0.47719982941912026,0
5,68.99,1,0.48797663931264357,0
3,66.27,0,0.5506927322152161,1
5,93.11,0,0.5348184352579155,0
9,113.67,1,0.4569434186949616,0
5,44.27,1,0.49030315688037546,1
6,323.13,0,0.506483285836078,0
6,132.3,0,0.5244326089657875,0
7,150.83,0,0.5159691857923123,1
3,281.42,0,0.5305709308050719,0
8,177.39,1,0.4576709312523381,0
5,28.92,0,0.5408278649391733,1
4,144.06,1,0.48764098575722636,0
4,219.24,1,0.4805693558729498,0
8,84.39,1,0.4663770115835272,1
5,94.68,1,0.4855593836643625,1
7,105.57,1,0.4710968467476842,1
2,53.08,1,0.5096692653615097,1
6,58.03,1,0.48228103944075285,0
11,39.04,1,0.45056032382276573,0
2,62.38,1,0.5087938818622197,0
6,319.91,0,0.5067864256420741,0
4,141.32,0,0.5370003866649158,0
9,145.38,1,0.4539813242591827,1
4,14.96,0,0.5488101860972218,0
2,95.04,0,0.5546717659715968,1
6,178.9,0,0.5200534937033536,0
7,169.71,1,0.46508213728692077,0
5,162.28,1,0.4792021996898626,0
6,83.4,1,0.4798956379904373,0
4,61.41,0,0.5444745714366411,0
12,86.78,0,0.48834418224482773,1
3,88.94,0,0.5485791786070565,1
8,101.09,1,0.4648119967794481,0
7,78.52,0,0.522767528398489,1
12,163.42,1,0.43237101568180514,1
7,30.34,0,0.5272927271933462,1
10,45.99,1,0.45658612578149615,1
11,38.7,1,0.4505920252058064,0
3,104.19,1,0.4981253024661555,0
3,56.83,0,0.5515723006550034,0
4,67.66,0,0.5438906706040749,1
4,98.45,1,0.4919337769784596,0
7,209.92,1,0.4613165170744047,0
6,122.41,0,0.5253615360018882,0
5,96.83,0,0.5344698439924079,0
8,70.84,1,0.46764731693439904,1
5,43.81,1,0.4903464539769506,1
5,163.01,1,0.47913358266258443,0
6,215.06,0,0.516653291311162,0
5,154.21,0,0.5290888577703045,0
7,138.08,0,0.5171683990037312,1
8,128.24,1,0.46226916816742003,0
4,130.34,0,0.5380284362938302,0
4,160.13,1,0.48612888675015287,0
10,65.57,1,0.45475697834407686,0
6,45.08,1,0.4834989749198955,0
4,52.02,0,0.5453515937499352,0
6,73.29,1,0.4808461218759914,0
10,62.3,1,0.45506237548496953,0
5,96.05,1,0.4854304938780368,0
8,182.19,0,0.506288757747197,0
6,64.79,1,0.48164535042261486,1
7,64.32,1,0.4749696034183575,1
6,65.0,1,0.4816256036277094,1
6,245.37,0,0.513801975395041,0
7,87.72,1,0.4727722946073909,1
9,99.38,0,0.5073532060436082,0
7,137.34,1,0.46811646568609283,0
6,241.62,0,0.5141547970803275,0
5,151.14,1,0.48024941016519573,0
1,53.65,0,0.5651486889631894,0
3,241.78,0,0.5342876899518625,1
4,54.9,0,0.5450826325393979,1
3,22.33,1,0.5058329158910501,1
6,274.02,1,0.46200949408875785,0
7,37.5,0,0.526620505735998,1
8,71.22,1,0.46761168634060674,0
6,244.81,1,0.4647451270083494,0
4,20.99,1,0.49922666328904225,1
4,261.95,1,0.4765552233354965,1
6,28.3,1,0.48507740784099956,0
2,89.63,0,0.5551750215626833,0
5,33.76,0,0.5403751386325626,1
9,204.7,0,0.49743689279103087,0
7,88.98,0,0.5217845765372493,0
6,64.44,1,0.48167826187483687,0
4,87.07,0,0.542076545979945,0
9,46.83,1,0.46319680946041664,0
9,30.91,0,0.5137973253049851,1
6,133.82,1,0.47515774879174066,0
3,77.08,1,0.5006779540537154,0
4,91.7,0,0.5416436437389232,1
4,51.86,0,0.5453665352649703,1
7,197.93,1,0.4624389245828034,1
6,13.63,0,0.5355658103268026,1
5,129.57,1,0.4822775731781905,0
4,113.62,0,0.5395932941717394,0
5,53.46,1,0.4894381875362666,0
3,91.26,0,0.5483627817841926,1
5,56.48,0,0.5382490654835103,0
5,34.56,1,0.49121713197489647,1
8,261.19,1,0.44984802763675197,0
11,81.51,1,0.4466036865673448,0
6,150.41,1,0.47359974772102315,0
3,117.85,1,0.4968391186613134,0
7,101.17,1,0.47150978328725496,1
5,199.86,0,0.5248029926131418,0
4,176.47,1,0.48459164269114646,1
6,76.34,0,0.5296862862129342,0
6,65.94,1,0.48153721391675136,0
2,425.07,0,0.5237978131516858,0
3,65.56,1,0.5017626632229969,0
8,70.48,1,0.4676810725381625,1
7,50.24,1,0.47629221747295747,1
8,70.97,1,0.4676351274835823,0
5,94.64,0,0.5346750671420507,1
6,121.44,1,0.47632069694451407,0
3,281.0,1,0.48148544280851,0
6,102.04,0,0.5272742462629061,0
5,70.68,1,0.48781760319889295,1
5,246.8,1,0.4712635446841258,1
11,248.58,1,0.43110906164370016,1
8,17.48,1,0.47265371226738095,0
6,108.65,1,0.4775224291220805,1
1,101.92,0,0.5606756044380411,0
8,190.41,0,0.505514875636134,0
1,75.74,1,0.5142656380689254,0
7,167.55,0,0.5143962939083131,0
4,42.4,1,0.49721073928403164,0
7,57.3,1,0.47562898900114414,0
4,188.41,1,0.4834685270902914,0
12,108.08,0,0.48633987552597496,1
4,25.82,1,0.4987718753375088,0
11,53.91,1,0.4491742507028969,0
5,10.02,0,0.5425950902989607,0
9,69.77,1,0.46104919230026525,0
9,56.15,0,0.511422258609284,1
4,166.58,0,0.5346341303680088,1
7,15.45,1,0.47956162637456806,0
12,130.06,1,0.43545728791871735,1
5,89.53,0,0.5351538753875453,0
6,176.61,1,0.4711403103119397,0
12,47.26,1,0.44313861131149573,1
4,21.71,1,0.49915886871235676,0
9,128.99,1,0.4555119535867966,0
8,69.93,1,0.46773264417061855,0
2,47.85,1,0.5101615252159091,1
3,94.56,0,0.5480549444667475,0
7,106.74,1,0.4709870498023559,0
