user_id,group,sessions,deposits,feature_used,churn
6638,treatment,8,27.59,1,0
6639,treatment,6,167.61,1,1
6640,treatment,5,38.14,1,0
6641,control,3,186.55,0,1
6642,control,7,72.26,1,1
6643,control,6,58.8,0,0
6644,control,4,77.74,0,0
6645,control,4,18.35,0,0
6646,control,5,113.6,0,1
6647,control,7,24.23,0,0
6648,control,4,96.9,0,0
6649,control,4,268.0,1,1
6650,control,10,223.46,0,1
6651,treatment,8,26.93,1,0
6652,control,9,198.41,0,1
6653,control,7,43.3,1,0
6654,treatment,6,46.66,1,0
6655,treatment,6,122.0,0,0
6656,control,4,104.03,0,1
6657,control,4,197.25,1,0
6658,treatment,8,45.49,1,1
6659,control,5,123.14,1,0
6660,treatment,8,139.78,0,1
6661,treatment,7,130.72,1,0
6662,treatment,4,95.35,1,1
6663,treatment,4,136.38,0,1
6664,control,7,81.55,1,0
6665,treatment,2,119.78,1,0
6666,treatment,1,42.8,1,1
6667,control,7,128.0,0,1
6668,control,4,157.25,0,1
6669,control,5,47.47,0,0
6670,treatment,8,31.5,1,0
6671,treatment,7,41.0,0,0
6672,treatment,6,344.23,1,0
6673,control,7,39.86,0,0
6674,treatment,3,70.17,0,0
6675,control,7,59.38,0,1
6676,control,3,70.78,0,1
6677,control,0,132.85,0,1
6678,treatment,4,26.36,1,0
6679,treatment,6,116.91,1,0
6680,control,4,55.81,0,0
6681,treatment,1,137.11,1,0
6682,control,3,37.9,1,0
6683,control,7,126.86,0,0
6684,control,3,67.17,1,1
6685,control,6,147.08,1,0
6686,treatment,7,90.16,0,1
6687,control,6,51.61,1,1
6688,treatment,8,92.45,0,1
6689,control,7,13.79,1,1
6690,control,4,118.55,0,1
6691,control,9,124.28,0,0
6692,control,6,136.09,1,1
6693,treatment,10,25.75,0,0
6694,treatment,11,190.53,1,0
6695,treatment,5,67.2,0,0
6696,control,5,168.17,1,1
6697,control,11,68.39,0,1
6698,treatment,2,135.57,1,0
6699,treatment,4,199.16,0,0
6700,control,5,211.27,0,0
6701,control,4,107.84,1,1
6702,treatment,7,55.26,0,0
6703,treatment,8,58.7,1,0
6704,control,9,35.4,1,0
6705,treatment,6,102.46,1,0
6706,control,6,53.99,1,0
6707,treatment,4,82.45,1,0
6708,control,6,3.41,1,1
6709,control,3,143.71,0,0
6710,control,2,20.53,0,0
6711,control,3,119.08,1,0
6712,control,4,197.64,0,1
6713,treatment,7,85.61,0,0
6714,control,7,75.85,1,0
6715,control,3,72.77,0,0
6716,treatment,2,101.53,1,1
6717,treatment,4,39.22,1,0
6718,control,5,50.35,0,0
6719,treatment,4,44.4,0,0
6720,control,5,62.59,0,1
6721,treatment,7,106.24,1,0
6722,treatment,4,65.59,0,0
6723,control,4,161.02,1,1
6724,treatment,5,142.05,1,0
6725,control,6,113.46,0,0
6726,control,9,94.79,0,0
6727,treatment,5,180.87,0,0
6728,control,3,76.74,0,1
6729,treatment,3,97.59,0,1
6730,treatment,3,321.19,1,1
6731,control,6,236.37,0,0
6732,treatment,5,111.26,0,0
6733,treatment,3,33.8,1,0
6734,treatment,6,61.19,1,0
6735,control,3,119.37,0,1
6736,control,3,46.84,0,0
6737,treatment,6,134.53,0,0
6738,control,6,70.39,0,0
6739,control,5,231.6,1,0
6740,treatment,9,101.51,1,1
6741,control,3,77.17,1,1
6742,control,3,75.28,0,0
6743,treatment,7,35.82,0,1
6744,control,6,26.19,0,1
6745,treatment,4,181.43,0,0
6746,control,6,209.83,0,0
6747,treatment,6,60.9,1,0
6748,treatment,3,162.0,0,0
6749,control,5,44.59,1,1
6750,treatment,8,100.86,0,0
6751,control,4,75.29,1,0
6752,control,7,128.66,1,0
6753,treatment,4,196.99,0,0
6754,treatment,4,76.38,0,0
6755,treatment,8,73.02,1,1
6756,treatment,6,78.49,1,0
6757,treatment,4,174.8,1,0
6758,treatment,7,74.19,0,0
6759,control,4,101.31,0,0
6760,treatment,3,42.54,1,0
6761,treatment,3,68.78,1,0
6762,control,6,29.7,1,0
6763,treatment,10,88.55,0,0
6764,treatment,3,239.08,1,0
6765,treatment,7,105.78,0,0
6766,treatment,6,130.38,1,0
6767,treatment,3,193.05,1,0
6768,treatment,10,134.61,1,0
6769,control,7,11.19,1,0
6770,control,3,166.16,0,1
6771,control,5,146.78,0,1
6772,control,4,121.91,0,0
6773,control,10,117.08,0,0
6774,treatment,5,36.29,1,0
6775,control,6,64.16,1,0
6776,control,3,243.35,0,1
6777,treatment,4,174.44,1,1
6778,control,5,12.14,0,0
6779,control,4,55.49,0,0
6780,control,4,97.17,0,0
6781,treatment,8,54.65,0,0
6782,treatment,3,189.17,1,0
6783,treatment,9,70.27,1,0
6784,control,4,16.8,1,1
6785,treatment,8,255.11,1,0
6786,treatment,3,225.68,1,0
6787,treatment,4,124.64,0,0
6788,control,8,207.6,0,0
6789,treatment,3,70.86,0,0
6790,treatment,7,62.77,1,0
6791,treatment,4,257.81,1,0
6792,treatment,4,195.99,0,0
6793,treatment,5,124.72,1,1
6794,treatment,6,218.59,1,0
6795,control,10,66.92,1,1
6796,treatment,6,266.17,1,1
6797,treatment,8,49.21,0,0
6798,treatment,5,71.55,1,0
6799,treatment,5,120.68,1,0
6800,control,5,31.83,0,0
6801,control,8,46.59,1,0
6802,treatment,5,96.88,1,0
6803,control,4,80.2,1,1
6804,control,8,33.6,0,0
6805,control,3,83.39,0,0
6806,control,10,99.24,0,0
6807,control,5,189.76,1,1
6808,control,5,70.29,1,0
6809,treatment,4,102.19,1,0
6810,control,7,186.18,1,1
6811,control,7,93.45,0,0
6812,treatment,6,71.36,0,1
6813,treatment,1,194.92,0,1
6814,control,1,44.03,0,1
6815,treatment,5,62.2,1,0
6816,control,11,89.22,0,1
6817,control,2,247.09,1,1
6818,treatment,9,97.17,1,1
6819,control,2,67.63,0,1
6820,treatment,6,223.02,0,1
6821,treatment,4,61.44,1,1
6822,treatment,12,90.89,1,0
6823,treatment,5,141.45,0,1
6824,control,8,109.37,1,0
6825,treatment,5,58.49,0,0
6826,treatment,7,251.84,1,1
6827,control,8,104.07,0,0
6828,control,3,40.58,1,1
6829,treatment,6,302.35,1,0
6830,treatment,5,46.61,1,0
6831,control,4,44.89,1,0
6832,treatment,4,129.73,1,0
6833,treatment,9,178.17,1,1
6834,treatment,9,67.64,1,1
6835,treatment,6,24.3,1,0
6836,control,3,168.14,0,0
6837,treatment,8,232.35,0,0
6838,control,5,186.43,0,0
6839,control,7,64.48,0,1
6840,control,4,19.7,0,0
6841,control,4,66.53,0,1
6842,treatment,7,204.74,0,0
6843,treatment,8,31.2,1,0
6844,control,4,42.03,1,1
6845,treatment,6,63.48,0,0
6846,treatment,5,29.48,0,0
6847,control,4,57.73,0,1
6848,control,9,53.57,1,0
6849,treatment,6,152.73,1,0
6850,control,3,218.13,0,0
6851,treatment,6,129.13,1,1
6852,control,6,82.97,0,1
6853,treatment,3,89.59,1,0
6854,control,6,176.53,0,1
6855,treatment,8,155.56,1,0
6856,treatment,4,202.12,1,0
6857,treatment,3,69.24,1,1
6858,control,8,69.57,0,0
6859,control,7,47.89,0,0
6860,control,6,35.19,0,0
6861,treatment,9,134.73,0,1
6862,control,6,25.33,0,1
6863,control,4,77.42,1,0
6864,control,6,44.47,0,0
6865,control,5,65.94,1,0
6866,treatment,2,79.69,1,0
6867,treatment,10,39.16,1,1
6868,control,6,17.19,0,0
6869,treatment,11,66.15,1,0
6870,control,4,167.23,1,0
6871,control,1,76.91,0,0
6872,treatment,5,104.94,1,0
6873,control,4,93.43,0,1
6874,treatment,6,139.94,1,0
6875,control,4,92.82,0,0
6876,treatment,7,173.88,0,1
6877,control,6,127.19,0,0
6878,treatment,5,39.98,1,0
6879,treatment,8,12.15,0,0
6880,control,7,64.8,0,0
6881,control,5,290.57,1,0
6882,treatment,10,169.82,1,1
6883,control,5,166.89,0,1
6884,control,5,366.42,0,1
6885,control,7,101.7,1,1
6886,treatment,7,89.9,0,0
6887,treatment,2,403.18,1,0
6888,treatment,3,81.53,0,0
6889,control,3,39.31,0,0
6890,control,4,144.57,1,1
6891,control,5,46.72,1,0
6892,control,4,73.28,0,0
6893,control,3,117.91,1,1
6894,control,5,128.11,0,0
6895,treatment,11,61.17,1,1
6896,control,5,42.9,0,1
6897,treatment,4,97.41,1,0
6898,control,2,81.45,0,1
6899,treatment,3,409.43,0,0
6900,treatment,6,254.59,1,0
6901,treatment,5,102.82,1,1
6902,treatment,6,132.23,0,1
6903,treatment,5,342.34,1,0
6904,control,2,75.59,1,0
6905,control,5,167.07,0,0
6906,treatment,9,133.37,1,1
6907,control,9,324.64,0,0
6908,treatment,5,29.94,0,1
6909,control,2,64.62,1,0
6910,treatment,2,328.44,1,1
6911,treatment,6,192.21,1,0
6912,control,5,24.86,0,0
6913,control,5,126.01,0,0
6914,control,8,52.41,1,0
6915,treatment,5,48.48,0,0
6916,control,10,69.12,0,0
6917,control,8,115.11,0,0
6918,control,2,63.39,1,0
6919,treatment,3,141.19,1,0
6920,control,4,66.53,0,1
6921,control,4,263.65,1,0
6922,control,4,89.12,0,1
6923,control,3,91.71,1,1
6924,treatment,4,71.32,1,0
6925,control,4,88.05,0,1
6926,treatment,5,165.74,1,1
6927,treatment,5,324.21,0,1
6928,treatment,8,68.92,0,0
6929,control,5,170.36,0,1
6930,treatment,6,149.97,1,1
6931,control,6,36.26,1,1
6932,treatment,3,138.02,0,0
6933,treatment,5,64.44,1,1
6934,treatment,2,124.09,1,1
6935,treatment,4,117.7,1,1
6936,treatment,5,136.6,0,0
6937,treatment,14,111.92,1,1
6938,treatment,4,36.25,1,0
6939,control,9,175.57,1,1
6940,control,3,72.34,1,0
6941,treatment,9,115.29,0,1
6942,treatment,3,60.02,1,0
6943,treatment,6,283.31,1,0
6944,treatment,11,53.5,1,0
6945,treatment,8,95.09,1,0
6946,control,5,59.26,1,0
6947,control,6,70.48,1,1
6948,control,5,112.6,1,0
6949,treatment,4,89.68,1,0
6950,treatment,6,86.59,1,0
6951,control,4,36.49,0,0
6952,control,6,110.69,0,0
6953,treatment,8,18.82,1,0
6954,treatment,4,227.05,1,0
6955,control,6,38.46,1,1
6956,treatment,11,63.21,1,1
6957,control,3,125.99,1,1
6958,control,7,103.23,0,0
6959,treatment,5,101.96,0,0
6960,control,1,34.27,1,0
6961,treatment,4,48.38,0,0
6962,treatment,5,64.51,1,0
6963,control,5,53.41,0,0
6964,control,9,105.0,1,1
6965,control,4,104.95,1,0
6966,control,4,6.6,0,1
6967,control,3,44.18,1,0
6968,treatment,6,21.19,1,0
6969,control,4,166.05,1,1
6970,treatment,7,63.83,0,0
6971,control,0,102.2,0,1
6972,treatment,4,55.82,1,1
6973,control,5,108.95,0,0
6974,treatment,6,101.68,1,1
6975,treatment,5,101.12,1,0
6976,treatment,4,88.59,1,0
6977,control,5,54.05,0,1
6978,treatment,3,95.45,1,0
6979,treatment,7,98.06,1,0
6980,control,6,55.56,1,0
6981,control,6,22.29,1,0
6982,treatment,3,207.66,0,1
6983,control,1,63.81,1,0
6984,control,6,107.96,0,0
6985,treatment,3,68.77,0,1
6986,control,7,26.7,0,1
6987,control,5,37.33,1,0
6988,control,2,82.44,0,0
6989,control,3,136.29,1,0
6990,treatment,8,67.44,1,0
6991,control,3,95.26,1,1
6992,treatment,8,159.25,0,1
6993,treatment,7,101.22,0,1
6994,control,5,110.21,1,0
6995,treatment,3,162.27,0,0
6996,treatment,6,142.19,1,1
6997,control,7,33.31,1,0
6998,control,8,39.94,0,0
6999,treatment,7,90.73,1,1
7000,treatment,3,79.94,1,0
7001,treatment,6,132.59,1,0
7002,control,5,57.88,0,1
7003,treatment,7,188.88,1,0
7004,control,2,63.85,0,0
7005,control,2,129.57,1,1
7006,treatment,7,45.12,1,0
7007,treatment,11,46.66,1,0
7008,control,1,7.66,0,0
7009,control,6,140.81,1,0
7010,treatment,4,148.96,1,0
7011,control,3,69.31,1,0
7012,treatment,9,45.5,1,1
7013,control,3,175.48,0,0
7014,treatment,7,61.41,0,0
7015,treatment,3,167.03,1,1
7016,treatment,6,159.68,0,1
7017,treatment,9,53.25,1,0
7018,control,5,15.38,0,0
7019,control,8,97.75,0,0
7020,treatment,8,241.46,1,0
7021,treatment,6,69.79,1,0
7022,control,1,166.85,1,1
7023,treatment,3,177.46,0,0
7024,control,6,175.65,1,0
7025,control,5,264.51,0,0
7026,treatment,7,44.43,1,0
7027,control,3,156.56,1,0
7028,treatment,7,204.72,0,1
7029,control,4,117.78,0,1
7030,control,4,59.57,0,0
7031,treatment,3,110.59,0,0
7032,control,6,104.33,0,1
7033,control,7,53.42,0,1
7034,control,6,125.27,1,0
7035,control,5,104.64,1,1
7036,control,2,23.85,1,1
7037,treatment,6,60.35,1,0
7038,control,3,60.62,0,0
7039,treatment,5,65.32,1,0
7040,control,2,118.12,1,1
7041,control,4,12.25,0,1
7042,control,4,33.66,0,0
7043,treatment,4,137.26,0,0
7044,treatment,9,138.77,1,0
7045,control,3,212.0,0,1
7046,treatment,6,307.06,1,0
7047,control,5,50.45,1,1
7048,control,4,94.7,0,0
7049,control,6,203.9,0,0
7050,control,3,154.65,1,0
7051,control,10,157.76,1,1
7052,treatment,4,458.77,0,0
7053,treatment,3,263.59,0,0
7054,control,4,81.7,1,0
7055,control,3,128.26,0,0
7056,treatment,6,78.77,1,0
7057,treatment,8,121.61,0,0
7058,control,4,49.02,1,0
7059,control,4,89.67,0,0
7060,control,4,66.6,1,0
7061,control,4,116.53,0,1
7062,treatment,7,449.49,1,1
7063,treatment,5,176.89,1,0
7064,treatment,3,120.24,1,0
7065,treatment,7,120.13,1,0
7066,treatment,4,72.72,1,0
7067,control,3,177.36,0,1
7068,treatment,7,83.16,0,0
7069,control,7,152.06,0,0
7070,control,4,96.32,0,0
7071,control,4,24.89,0,1
7072,treatment,3,117.15,0,1
7073,treatment,11,137.4,1,0
7074,treatment,9,154.15,1,0
7075,control,9,74.65,1,0
7076,treatment,7,49.12,1,0
7077,treatment,11,33.28,1,0
7078,control,4,54.96,1,0
7079,treatment,2,59.96,1,0
7080,treatment,9,25.39,1,0
7081,control,7,104.67,0,0
7082,treatment,8,178.07,0,0
7083,control,5,49.63,0,0
7084,treatment,6,172.98,1,1
7085,treatment,6,141.39,1,1
7086,treatment,7,110.64,1,0
7087,control,7,32.12,0,1
7088,treatment,7,96.39,1,1
7089,control,6,22.97,1,1
7090,control,5,33.85,1,1
7091,control,6,60.39,1,0
7092,treatment,1,130.04,1,0
7093,control,2,56.48,0,0
7094,treatment,8,64.89,1,0
7095,treatment,7,52.38,1,0
7096,control,5,49.98,1,0
7097,treatment,7,93.1,1,0
7098,control,3,122.36,1,0
7099,treatment,5,104.75,1,1
7100,treatment,5,201.75,0,1
7101,treatment,6,30.91,1,0
7102,treatment,8,85.91,1,0
7103,treatment,3,93.84,1,0
7104,treatment,7,254.59,1,0
7105,control,5,65.88,1,1
7106,treatment,5,296.08,0,0
7107,treatment,8,50.52,1,0
7108,control,10,68.54,0,1
7109,control,4,14.78,0,1
7110,treatment,6,97.96,1,0
7111,treatment,5,139.11,1,0
7112,control,5,72.42,0,0
7113,treatment,5,71.82,1,0
7114,treatment,5,192.63,1,0
7115,treatment,9,22.87,1,0
7116,treatment,5,222.66,1,0
7117,treatment,5,149.88,0,1
7118,control,7,145.65,1,0
7119,control,2,85.92,1,1
7120,control,5,60.62,0,1
7121,treatment,5,91.49,1,1
7122,control,5,44.52,0,0
7123,treatment,7,141.34,1,1
7124,treatment,7,247.13,0,1
7125,treatment,6,45.31,1,0
7126,treatment,4,326.78,1,0
7127,control,4,80.66,0,0
7128,treatment,7,62.59,1,1
7129,control,4,298.7,0,0
7130,treatment,4,78.2,1,1
7131,treatment,5,114.82,1,0
7132,control,3,48.44,0,0
7133,treatment,7,158.45,1,0
7134,control,3,78.86,0,0
7135,treatment,4,79.58,1,1
7136,treatment,6,209.65,0,1
7137,control,4,107.42,1,1
7138,control,5,41.02,1,0
7139,control,6,120.82,0,1
7140,control,8,1.94,1,1
7141,control,10,10.52,0,0
7142,treatment,9,206.79,0,0
7143,treatment,3,170.13,1,0
7144,treatment,6,95.57,1,0
7145,treatment,5,117.49,1,0
7146,treatment,2,35.67,1,0
7147,treatment,5,124.75,0,0
7148,treatment,3,116.79,0,0
7149,control,2,13.92,0,0
7150,control,3,41.83,1,0
7151,treatment,3,119.09,1,1
7152,control,3,196.89,0,0
7153,treatment,9,50.24,0,1
7154,control,9,111.02,0,0
7155,control,4,51.22,1,0
7156,treatment,9,83.67,1,1
7157,control,2,93.58,1,0
7158,treatment,4,117.53,0,1
7159,treatment,5,16.88,1,1
7160,treatment,2,155.17,0,0
7161,treatment,7,201.91,1,0
7162,treatment,5,53.87,1,0
7163,control,3,65.32,1,0
7164,control,5,118.54,0,1
7165,control,4,28.53,0,0
7166,treatment,9,162.82,0,1
7167,treatment,6,58.08,0,1
7168,control,5,136.33,0,0
7169,treatment,9,46.43,1,0
7170,control,7,65.27,0,0
7171,control,4,108.35,0,1
7172,control,4,122.32,1,0
7173,treatment,9,66.44,1,0
7174,control,8,28.51,1,1
7175,treatment,2,85.86,1,1
7176,control,2,131.57,0,1
7177,treatment,3,52.94,1,0
7178,treatment,4,81.0,0,1
7179,control,5,50.35,1,1
7180,treatment,6,171.87,0,0
7181,treatment,4,90.93,1,1
7182,control,9,58.5,0,1
7183,control,8,139.81,0,0
7184,control,6,77.83,0,0
7185,control,3,34.18,0,1
7186,treatment,2,12.67,0,0
7187,treatment,4,126.19,1,1
7188,control,5,138.37,1,0
7189,control,3,82.14,1,1
7190,control,6,242.03,0,1
7191,control,3,77.45,0,0
7192,treatment,4,119.93,1,1
7193,treatment,4,137.36,0,1
7194,treatment,1,148.23,1,1
7195,treatment,5,8.72,1,0
7196,control,5,3.63,1,0
7197,control,10,97.94,0,1
7198,treatment,7,226.49,1,0
7199,control,2,217.93,0,0
7200,treatment,6,173.51,1,0
7201,treatment,4,84.16,1,1
7202,control,7,23.25,1,1
7203,control,6,139.21,1,1
7204,treatment,5,127.97,1,1
7205,control,6,97.48,0,1
7206,control,6,86.08,1,1
7207,control,8,56.1,1,1
7208,treatment,10,78.0,1,0
7209,control,9,55.8,0,0
7210,control,5,51.2,0,1
7211,treatment,3,57.67,0,0
7212,treatment,13,30.69,1,1
7213,control,0,90.08,0,0
7214,control,2,194.54,0,0
7215,treatment,4,76.43,1,0
7216,treatment,1,67.21,1,1
7217,treatment,1,152.79,1,0
7218,treatment,2,215.81,1,0
7219,treatment,3,169.3,0,0
7220,control,5,65.63,0,1
7221,control,5,35.32,0,0
7222,treatment,10,107.36,1,0
7223,control,2,153.72,0,0
7224,control,3,56.53,1,1
7225,treatment,3,532.28,0,0
7226,control,8,22.22,0,0
7227,treatment,6,18.75,1,0
7228,control,9,69.25,0,1
7229,control,9,112.5,0,0
7230,treatment,4,43.38,1,0
7231,control,6,22.37,1,1
7232,control,5,111.34,0,1
7233,control,7,136.27,0,0
7234,treatment,6,191.75,0,0
7235,treatment,7,80.11,1,1
7236,treatment,5,131.82,0,1
7237,treatment,1,102.17,1,0
7238,control,7,183.75,1,0
7239,control,0,43.94,0,1
7240,control,1,143.11,1,1
7241,treatment,2,24.78,1,0
7242,treatment,5,54.59,1,0
7243,control,8,44.06,0,0
7244,treatment,5,92.69,1,0
7245,treatment,7,104.01,1,0
7246,treatment,6,135.29,1,0
7247,treatment,5,79.78,0,0
7248,treatment,8,59.96,0,0
7249,control,3,10.69,1,0
7250,treatment,5,158.12,1,1
7251,control,2,59.98,1,0
7252,control,9,156.5,1,1
7253,control,5,21.71,0,0
7254,control,2,50.21,0,1
7255,treatment,6,146.53,0,0
7256,treatment,2,87.01,1,0
7257,control,5,174.22,0,1
7258,treatment,7,145.86,0,0
7259,control,5,80.49,0,0
7260,control,4,194.44,0,1
7261,control,5,334.02,1,0
7262,control,4,117.12,0,1
7263,treatment,4,75.52,0,1
7264,control,4,178.03,0,0
7265,control,3,63.82,1,1
7266,treatment,5,116.79,0,0
7267,treatment,4,164.33,0,0
7268,treatment,7,106.7,1,0
7269,treatment,6,166.99,1,0
7270,treatment,10,134.3,0,0
7271,control,4,116.34,1,1
7272,control,0,183.92,0,1
7273,treatment,6,87.39,0,0
7274,control,1,92.32,1,1
7275,treatment,7,85.43,1,1
7276,control,8,29.0,0,1
7277,control,5,27.45,0,1
7278,control,4,24.82,1,0
7279,control,5,65.24,1,1
7280,treatment,7,76.59,1,0
7281,treatment,5,153.71,1,0
7282,treatment,10,33.48,0,0
7283,treatment,10,291.99,0,1
7284,control,9,18.61,1,0
7285,control,3,33.08,1,0
7286,treatment,5,216.3,0,0
7287,treatment,5,183.8,0,1
7288,treatment,4,133.92,0,0
7289,treatment,6,180.35,0,1
7290,control,5,63.3,0,0
7291,treatment,4,379.88,1,0
7292,control,4,135.56,0,1
7293,treatment,4,161.38,1,0
7294,control,6,59.16,1,1
7295,control,3,104.2,0,0
7296,treatment,7,97.86,0,1
7297,treatment,6,125.08,0,1
7298,control,3,118.35,1,0
7299,treatment,4,253.26,1,1
7300,control,7,54.37,1,0
7301,treatment,7,27.68,1,0
7302,control,4,220.63,0,1
7303,treatment,8,81.76,1,1
7304,control,3,61.89,0,0
7305,treatment,9,143.55,0,1
7306,control,2,102.29,0,0
7307,treatment,5,182.15,1,0
7308,treatment,9,37.86,0,0
7309,treatment,5,144.11,1,0
7310,control,4,107.54,0,1
7311,control,10,367.91,0,1
7312,treatment,5,82.34,1,1
7313,treatment,8,126.66,1,1
7314,treatment,9,100.68,0,1
7315,control,5,16.33,1,0
7316,treatment,4,213.15,1,0
7317,control,5,94.57,0,1
7318,control,6,83.61,0,1
7319,treatment,4,82.0,1,0
7320,control,7,56.5,1,0
7321,treatment,5,124.02,1,0
7322,control,3,338.19,0,0
7323,treatment,4,53.13,0,1
7324,control,2,95.39,0,1
7325,treatment,5,132.02,0,1
7326,control,9,65.96,0,1
7327,treatment,10,45.35,1,0
7328,treatment,3,33.45,0,0
7329,treatment,4,312.59,1,0
7330,treatment,7,67.26,0,1
7331,treatment,10,127.13,1,1
7332,control,4,91.99,1,1
7333,control,8,92.68,0,0
7334,treatment,6,92.7,1,1
7335,control,7,62.75,1,1
7336,control,4,126.55,1,0
7337,treatment,9,182.91,1,1
7338,treatment,9,10.55,1,0
7339,control,6,180.37,0,0
7340,treatment,10,215.6,0,0
7341,treatment,7,105.98,1,0
7342,control,4,30.03,1,0
7343,control,5,71.34,1,1
7344,treatment,5,145.74,1,0
7345,treatment,3,115.69,0,0
7346,treatment,4,202.44,1,0
7347,treatment,4,101.54,0,0
7348,control,2,53.27,0,0
7349,control,5,93.95,0,1
7350,control,4,60.46,1,0
7351,treatment,6,176.74,1,1
7352,treatment,6,169.07,1,1
7353,control,5,96.29,0,0
7354,control,7,147.79,1,0
7355,control,9,251.52,1,1
7356,treatment,8,150.58,1,0
7357,control,6,261.35,1,1
7358,control,9,102.35,0,1
7359,treatment,7,161.89,1,0
7360,control,7,132.02,1,1
7361,control,3,17.04,0,1
7362,treatment,7,77.51,1,0
7363,control,7,118.19,1,1
7364,treatment,9,61.26,1,1
7365,control,6,96.01,0,1
7366,control,8,58.59,0,0
7367,control,2,86.91,0,1
7368,treatment,11,50.14,1,0
7369,treatment,5,225.51,1,0
7370,treatment,9,45.94,0,0
7371,treatment,4,122.09,1,0
7372,treatment,8,105.85,1,1
7373,control,5,69.1,1,0
7374,treatment,3,292.56,1,1
7375,treatment,10,16.48,1,1
7376,control,2,173.0,0,0
7377,treatment,3,194.05,1,0
7378,treatment,2,45.29,1,0
7379,control,2,111.52,1,1
7380,control,6,129.99,0,1
7381,treatment,1,144.96,0,0
7382,control,3,51.78,1,0
7383,treatment,8,142.32,1,1
7384,control,6,73.06,1,1
7385,control,6,90.13,1,1
7386,control,4,126.66,0,1
7387,control,3,95.32,1,0
7388,control,2,229.64,0,1
7389,treatment,4,22.4,0,1
7390,control,6,95.54,1,1
7391,control,4,293.88,1,1
7392,control,6,9.19,0,1
7393,treatment,3,318.24,1,0
7394,control,11,163.7,0,0
7395,treatment,6,63.53,0,0
7396,control,6,250.49,1,0
7397,treatment,6,134.3,1,1
7398,control,4,63.67,0,1
7399,treatment,7,67.86,1,0
7400,treatment,4,91.64,1,0
7401,treatment,4,89.37,0,1
7402,treatment,5,130.32,1,0
7403,control,9,72.3,0,0
7404,control,5,89.12,1,0
7405,control,5,160.87,1,0
7406,control,5,244.02,0,0
7407,treatment,7,113.52,1,0
7408,control,5,53.93,0,1
7409,treatment,3,46.43,1,0
7410,treatment,5,71.57,1,0
7411,treatment,8,104.61,1,1
7412,control,4,48.28,1,0
7413,treatment,4,326.73,1,0
7414,treatment,10,102.41,0,1
7415,control,2,118.59,0,0
7416,treatment,4,89.45,1,0
7417,treatment,5,78.23,1,0
7418,control,4,126.76,1,1
7419,control,5,23.34,1,0
7420,treatment,6,63.57,1,0
7421,control,2,129.03,1,0
7422,control,9,100.64,0,1
7423,control,8,31.46,0,0
7424,treatment,6,191.68,1,0
7425,treatment,5,126.58,1,0
7426,treatment,9,72.01,1,0
7427,treatment,8,57.67,1,1
7428,control,3,43.99,0,1
7429,control,4,178.6,0,0
7430,control,6,56.62,1,1
7431,treatment,7,134.57,0,0
7432,treatment,10,195.29,1,1
7433,treatment,10,70.16,1,0
7434,treatment,7,77.42,1,1
7435,treatment,4,74.39,1,1
7436,treatment,7,36.56,1,0
7437,control,6,26.48,0,0
7438,control,6,213.93,0,1
7439,treatment,8,98.06,1,0
7440,control,7,75.66,0,1
7441,treatment,7,99.52,1,0
7442,treatment,7,72.6,1,0
7443,control,3,196.64,0,0
7444,control,5,180.74,1,1
7445,control,4,26.44,1,0
7446,treatment,5,140.77,1,1
7447,control,3,46.58,0,0
7448,treatment,4,96.67,0,0
7449,treatment,6,331.41,1,0
7450,control,5,24.84,0,0
7451,control,6,57.7,0,1
7452,treatment,3,292.76,0,0
7453,control,4,66.84,0,0
7454,control,7,53.96,0,1
7455,treatment,5,135.86,1,1
7456,control,2,172.48,1,1
7457,treatment,5,92.5,1,0
7458,treatment,4,75.25,1,0
7459,control,5,36.86,0,0
7460,control,5,60.71,0,0
7461,control,5,21.68,0,1
7462,control,3,10.59,1,0
7463,treatment,4,320.8,1,0
7464,control,7,93.3,0,1
7465,control,4,29.12,1,1
7466,treatment,6,55.84,1,0
7467,control,3,164.14,1,0
7468,treatment,5,116.88,1,0
7469,control,6,33.68,0,1
7470,control,4,160.63,0,1
